BypassRatio,SpecificThrust,TSFC,ThermalEff,PropEff,OverallEff,CoreMach,BypassMach
6.14424242424242,1211.01103257798,1.85161681136896e-05,0.405574339595864,0.741997755928131,0.300935249842165,0.803820858387099,1.33373474534411
6.19737373737374,1209.73564217631,1.8535689191076e-05,0.404155229226124,0.743818945377616,0.300618316371825,0.784555111598208,1.33373474534411
6.25050505050505,1208.18543654186,1.85594720715456e-05,0.402724586350962,0.745504748695816,0.300233091541201,0.764797554875854,1.33373474534411
6.30363636363636,1206.33866986311,1.8587884502858e-05,0.401282236183419,0.747040722223528,0.299774171533934,0.744509031329494,1.33373474534411
6.35676767676768,1204.17056369999,1.86213519435718e-05,0.399828000386499,0.748410313031363,0.299235398927963,0.723644879356009,1.33373474534411
6.40989898989899,1201.65267639999,1.86603702610011e-05,0.398361696982581,0.749594421998323,0.298609705995929,0.702153783671135,1.33373474534411
6.4630303030303,1198.75209278381,1.87055221857207e-05,0.396883140260042,0.750570843466798,0.297888913342731,0.679976298236181,1.33373474534411
6.51616161616162,1195.43036715199,1.87574989584448e-05,0.395392140676989,0.751313535810067,0.29706346724354,0.657042918725946,1.33373474534411
6.56929292929293,1191.64212101384,1.88171292968976e-05,0.393888504762,0.751791655761842,0.296122091180581,0.633271524298186,1.33373474534411
6.62242424242424,1187.33314665214,1.88854189154683e-05,0.392372035011761,0.751968255259766,0.295051314580518,0.608563916433757,1.33373474534411
6.67555555555556,1182.4377851976,1.89636056521989e-05,0.390842529785485,0.751798483725345,0.293834821268105,0.58280103178043,1.33373474534411
6.72868686868687,1176.87520779545,1.9053238370745e-05,0.389299783195999,0.75122704394594,0.292452525339126,0.555836149564489,1.33373474534411
6.78181818181818,1170.54398023721,1.91562933519189e-05,0.387743584997372,0.750184482040659,0.290879220475841,0.527484959818876,1.33373474534411
6.83494949494949,1163.31382950041,1.92753522722037e-05,0.386173720468949,0.748581580299684,0.289082533938854,0.497510513007683,1.33373474534411
6.88808080808081,1155.01261885267,1.94138864811892e-05,0.384589970295674,0.746300507188155,0.287019689891139,0.465599402066749,1.33373474534411
6.94121212121212,1145.40460429519,1.95767362752524e-05,0.382992110444545,0.743180077029993,0.284632106142057,0.431321986078915,1.33373474534411
6.99434343434343,1134.15155649963,1.9770976584428e-05,0.381379912037055,0.738989454046344,0.281835732980506,0.394061242505373,1.33373474534411
7.04747474747475,1120.73662022796,2.00076302157289e-05,0.379753141217487,0.733376770525812,0.278502132303113,0.35287337614539,1.33373474534411
7.10060606060606,1104.29492274794,2.03055211111072e-05,0.378111559016875,0.725755077833935,0.274416383944202,0.306177596815333,1.33373474534411
7.15373737373737,1083.15580132327,2.07018084003729e-05,0.376454921212486,0.714994849091267,0.269163329581986,0.250917439238534,1.33373474534411
7.20686868686869,1053.08751800256,2.12928968233126e-05,0.374782978182642,0.698247788813875,0.261691385801109,0.179343625554657,1.33373474534411
7.26,984.309511105763,2.27807245726567e-05,0.373095474756701,0.655596553596053,0.244600107412776,0.0368570182598204,1.33373474534411
