rc,f_b_nonAB,f_ab_AB,f_total,I_nonAB,I_AB,TSFC_nonAB,TSFC_AB,eta_th_nonAB,eta_th_AB,eta_p_nonAB,eta_p_AB,eta_0_nonAB,eta_0_AB,AR_nonAB,AR_AB
37.7373737373737,0.0129392795091998,0.0352336289244065,0.0481729084336063,526.226316353801,1072.70368008271,2.45888111390085e-05,4.49079362064758e-05,0.736179514851243,0.522732166522417,0.680325141877644,0.524608663311,0.500841432888587,0.274229823148988,2.80500488107313,2.75285846772859
38.3232323232323,0.0127872581233174,0.0353600711047369,0.0481473292280543,522.937476841802,1071.39198732961,2.44527475837914e-05,4.49390417302437e-05,0.738865214577307,0.522058057858206,0.681624033882846,0.52492247740831,0.503628288055899,0.2740400090819,2.79404805593508,2.74213344148011
38.9090909090909,0.0126368877910328,0.0354851400386944,0.0481220278297273,519.657833925739,1070.0553847984,2.43177086267859e-05,4.49715299912198e-05,0.741552283336929,0.521362474070878,0.682925538322779,0.525243091236267,0.506424992292359,0.273842037535576,2.78294798280666,2.73126825507547
39.4949494949495,0.0124881261201793,0.0356088709855157,0.048096997105695,516.387229731213,1068.69438900541,2.41836463048855e-05,4.50053800230551e-05,0.744241849495592,0.520645900079036,0.684229683424232,0.525570396038335,0.509232365071434,0.273636071900274,2.77171291826069,2.72027099350728
40.0808080808081,0.0123409324165837,0.0357312977921488,0.0480722302087325,513.125504639779,1067.30948481145,2.40505145524723e-05,4.50405724795231e-05,0.746935025960588,0.519908795149586,0.685536500184109,0.525904291050649,0.512051223561948,0.27342226632414,2.76035074016598,2.70914937102665
40.6666666666667,0.0121952675923489,0.0358524529695391,0.048047720561888,509.872497677034,1065.90112740105,2.39182690729745e-05,4.50770895411671e-05,0.749632912603843,0.519151594469575,0.686846022159872,0.526244683018972,0.514882384102068,0.273200766270435,2.74886896865343,2.69791075166871
41.2525252525253,0.0120510940803336,0.0359723677637589,0.0480234618440925,506.628046854796,1064.46974410628,2.37868672197446e-05,4.51149148296484e-05,0.752336598575957,0.518374710599174,0.688158285280757,0.526591485754784,0.517726663629987,0.272971709032125,2.73727478567522,2.68656216840115
41.8383838383838,0.0119083757543302,0.0360910722223995,0.0479994479767297,503.391989472512,1063.01573608936,2.3656267885408e-05,4.51540333290936e-05,0.755047164524945,0.517578534816304,0.689473327677625,0.526944619726936,0.520584881078569,0.272735224207602,2.72557505326906,2.67511034100502
42.4242424242424,0.0117670778544862,0.0362085952566008,0.0479756731110869,500.164162382418,1061.53947989641,2.35264313989159e-05,4.51944313138206e-05,0.757765684732028,0.516763438362358,0.690791189529614,0.527304011685677,0.52345785874076,0.272491434140956,2.71377633062891,2.66356169278731
43.010101010101,0.011627166917557,0.0363249646990624,0.0479521316166195,496.944402222428,1060.0413288939,2.33973194296146e-05,4.5236096281883e-05,0.760493229175902,0.515929773597494,0.692111912925882,0.527669594316188,0.526346423612114,0.272240454329833,2.7018848900744,2.65192236621539
43.5959595959596,0.0114886107116177,0.0364402073583474,0.0479288180699651,493.732545620322,1058.52161459778,2.32688948977092e-05,4.52790168939319e-05,0.763230865536074,0.515077875073194,0.693435541741002,0.528041305919049,0.529251408716461,0.271982393803658,2.68990673200315,2.64019823755587
44.1818181818182,0.0113513781748902,0.0365543490697611,0.0479057272446512,490.528429372316,1056.98064790463,2.31411218905609e-05,4.53231829169439e-05,0.765979661145151,0.514208060528986,0.694762121522652,0.52841909011533,0.532173654420407,0.271717355474695,2.67784759890259,2.62839493059282
44.7676767676768,0.011215439358378,0.0366674147430646,0.0478828541014426,487.331890598827,1055.41872023288,2.30139655843097e-05,4.5368585172411e-05,0.768740684899329,0.513320631819594,0.696091699390451,0.528802895574222,0.535114009742153,0.27144543646419,2.66571298849127,2.61651782949374
45.3535353535354,0.0110807653720235,0.036779428407258,0.0478601937792815,484.142766879863,1053.83610458193,2.28873921703617e-05,4.54152154886251e-05,0.77151500913586,0.512415875778203,0.697424323944865,0.529192675761317,0.538073333659894,0.271166728405646,2.65350816605364,2.60457209088616
45.9393939393939,0.0109473283341291,0.0368904132526484,0.0478377415867775,480.960896372241,1052.23305651547,2.27613687863232e-05,4.54630666567299e-05,0.774303711485741,0.511494065020944,0.698760045185269,0.529588388705864,0.541052496424898,0.270881317727054,2.64123817602693,2.59256265520196
46.5252525252525,0.0108151013238067,0.0370003916703998,0.0478154929942066,477.786117910568,1050.6098150756,2.26358634509994e-05,4.55121323902404e-05,0.777107876709615,0.510555458697292,0.700098914436286,0.529989996785437,0.544052380884289,0.270589285913765,2.62890785289369,2.58049425734214
47.1111111111111,0.0106840583362363,0.0371093852897464,0.0477934436259827,474.618271093718,1048.9666036329,2.25108450031133e-05,4.55624072877623e-05,0.779928598524453,0.50960030319061,0.701440984281687,0.530397466526652,0.547073883818429,0.270290709753513,2.61652183142929,2.56837143670995
47.6969696969697,0.0105541742405372,0.0372174150130324,0.0477715892535697,471.457196358343,1047.30363067779,2.23862830434245e-05,4.56138867986669e-05,0.782766981428442,0.508628832772696,0.702786308505139,0.530810768420651,0.550117917297805,0.269985661564973,2.60408455634943,2.55619854665696
48.2828282828283,0.010425424740068,0.0373245010487325,0.0477499257888005,468.30273504079,1045.62109055762,2.22621478799605e-05,4.56665671915012e-05,0.785624142531268,0.507641270215861,0.704134942037218,0.531229876752236,0.553185410064293,0.26967420941112,2.59160029139943,2.54397976338239
48.8686868686869,0.0102977863349877,0.0374306629425908,0.0477284492775785,465.154729428659,1043.91916416366,2.21384104760932e-05,4.57204455249332e-05,0.788501213396877,0.506637827365736,0.705486940908117,0.531654769441582,0.556277308941702,0.269356417298514,2.57907312792333,2.53171909432335
49.4545454545455,0.0101712362869242,0.037535919607008,0.0477071558939322,462.013022803078,1042.19801957188,2.20150424012169e-05,4.57755196210501e-05,0.79139934190572,0.505618705677746,0.706842362205578,0.532085427897621,0.559394580280579,0.269032345363585,2.56650699294802,2.5194203860704
50.040404040404,0.0100457525856076,0.0376402893487934,0.0476860419344009,458.877459472692,1040.45781264093,2.1892015783803e-05,4.58317880408457e-05,0.794319694143459,0.504584096719933,0.708201264037572,0.532521836882209,0.562538211442335,0.268702050046849,2.55390565681501,2.50708733184011
50.6262626262626,0.00992131391733798,0.0377437898953914,0.0476651038127293,455.747884800229,1038.69868757048,2.17693032666226e-05,4.58892500617463e-05,0.797263456323143,0.503534182644578,0.709563705499368,0.532963984384306,0.565709212327883,0.268365584255949,2.5412727403896,2.49472347853409
51.2121212121212,0.00979789963516599,0.0378464384196839,0.0476443380548499,452.624145222422,1036.92077742289,2.16468779639479e-05,4.59479056570386e-05,0.800231836747934,0.502469136630872,0.710929746644583,0.533411861503455,0.568908616956138,0.268022997518308,2.52861172187527,2.48233223341145
51.7979797979798,0.00967548973067556,0.0379482515634594,0.047623741294135,449.506088264003,1035.12420461076,2.1524713420551e-05,4.60077554770763e-05,0.803226067821576,0.501389123300703,0.712299448459919,0.533865462341908,0.572137485097938,0.267674336124134,2.51592594325882,2.46991687039985
52.3838383838384,0.00955406480726505,0.0380492454596363,0.0476033102669014,446.393562546373,1033.3090813529,2.14027835723382e-05,4.60688008321525e-05,0.806247408113969,0.500294299109439,0.713672872843279,0.534324783904798,0.575396903971144,0.267319643260454,2.50321861640987,2.45748053606822
